Transaction_ID,Order_ID,Order_Date,Delivery_Date,Month,Quarter,Distributor_Name,Distributor_Location,Retailer_ID,Retailer_Name,Retailer_Area,Retailer_Type,Request_Channel,Section,SKU_Code,Product_Name,Consumer_Demand_Reason,Qty_Requested,Qty_Supplied,Unit_Dist_Price_INR,MRP_per_Unit_INR,Gross_Amount_INR,Discount_Percent,Discount_Amount_INR,Net_Amount_INR,GST_Percent,GST_Amount_INR,Invoice_Amount_INR,Order_Status,Payment_Mode,Payment_Status,Remarks
TXN-CP-0982,ORD-2024-0403,13-11-2024,15-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,19,19,70,100,1330,8,106.4,1223.6,12,146.83,1370.43,Fulfilled,Cheque,Paid,
TXN-CP-0983,ORD-2024-0403,13-11-2024,18-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-010,Bra - Everyday Basic,Daily wear essential,26,26,140,200,3640,3,109.2,3530.8,12,423.7,3954.5,Fulfilled,Cheque,Paid,
TXN-CP-0984,ORD-2024-0389,15-11-2024,17-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Phone Call,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,64,50,245,350,12250,8,980.0,11270.0,12,1352.4,12622.4,Partially Fulfilled,Credit - 15 Days,Paid,Partial supply due to stock shortage
TXN-CP-0985,ORD-2024-0389,15-11-2024,16-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R14,Reang Retail,"Sabroom, South Tripura",General Store,Phone Call,Inner Wear - Men,JK-IWM-001,Brief - Regular,Daily wear essential - high volume,21,21,105,150,2205,0,0.0,2205.0,12,264.6,2469.6,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-0986,ORD-2024-0386,16-11-2024,18-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Phone Call,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,45,45,315,450,14175,8,1134.0,13041.0,12,1564.92,14605.92,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0987,ORD-2024-0386,16-11-2024,21-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Phone Call,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,82,82,70,100,5740,0,0.0,5740.0,12,688.8,6428.8,Fulfilled,Cheque,Paid,
TXN-CP-0988,ORD-2024-0390,18-11-2024,22-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,In-Person Visit,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,61,61,70,100,4270,0,0.0,4270.0,12,512.4,4782.4,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0989,ORD-2024-0390,18-11-2024,22-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,In-Person Visit,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,51,51,266,380,13566,0,0.0,13566.0,12,1627.92,15193.92,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0990,ORD-2024-0390,18-11-2024,22-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,In-Person Visit,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,32,32,70,100,2240,10,224.0,2016.0,12,241.92,2257.92,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0991,ORD-2024-0400,18-11-2024,20-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,In-Person Visit,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,55,55,126,180,6930,10,693.0,6237.0,12,748.44,6985.44,Fulfilled,UPI / NEFT,Paid,
TXN-CP-0992,ORD-2024-0400,18-11-2024,20-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,In-Person Visit,Inner Wear - Women,JK-IWW-015,Thermal Set - Women,Winter season demand,153,153,525,750,80325,3,2409.75,77915.25,12,9349.83,87265.08,Fulfilled,Credit - 30 Days,Paid,Winter season - hill area customers
TXN-CP-0993,ORD-2024-0377,19-11-2024,24-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,In-Person Visit,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,78,78,315,450,24570,0,0.0,24570.0,12,2948.4,27518.4,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-0994,ORD-2024-0377,19-11-2024,Awaited,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,In-Person Visit,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,45,0,490,700,0,0,0.0,0.0,12,0.0,0.0,Backordered,Credit - 30 Days,N/A,Item backordered - awaiting replenishment
TXN-CP-0995,ORD-2024-0377,19-11-2024,23-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,In-Person Visit,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,60,60,105,150,6300,0,0.0,6300.0,12,756.0,7056.0,Fulfilled,Credit - 30 Days,Partially Paid,
TXN-CP-0996,ORD-2024-0377,19-11-2024,20-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,In-Person Visit,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,35,35,140,200,4900,10,490.0,4410.0,12,529.2,4939.2,Fulfilled,Cash on Delivery,Paid,
TXN-CP-0997,ORD-2024-0402,20-11-2024,22-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,54,54,266,380,14364,10,1436.4,12927.6,12,1551.31,14478.91,Fulfilled,Cheque,Paid,
TXN-CP-0998,ORD-2024-0402,20-11-2024,21-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,74,74,63,90,4662,5,233.1,4428.9,12,531.47,4960.37,Fulfilled,Cheque,Paid,
TXN-CP-0999,ORD-2024-0402,20-11-2024,21-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,68,68,140,200,9520,8,761.6,8758.4,12,1051.01,9809.41,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-1000,ORD-2024-0402,20-11-2024,24-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Email,Inner Wear - Women,JK-IWW-013,Panty - Hipster,Youth fashion demand,24,24,126,180,3024,3,90.72,2933.28,12,351.99,3285.27,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-1001,ORD-2024-0387,21-11-2024,24-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Phone Call,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,52,52,70,100,3640,10,364.0,3276.0,12,393.12,3669.12,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-1002,ORD-2024-0397,21-11-2024,24-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R06,Dey Traders,"Udaipur, Gomati",Textile Shop,Email,Inner Wear - Women,JK-IWW-014,Camisole - Regular,Daily layering - humid climate,33,33,175,250,5775,0,0.0,5775.0,12,693.0,6468.0,Fulfilled,Cheque,Paid,
TXN-CP-1003,ORD-2024-0397,21-11-2024,23-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R06,Dey Traders,"Udaipur, Gomati",Textile Shop,Email,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,69,69,70,100,4830,0,0.0,4830.0,12,579.6,5409.6,Fulfilled,UPI / NEFT,Paid,
TXN-CP-1004,ORD-2024-0401,24-11-2024,29-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,52,52,84,120,4368,0,0.0,4368.0,12,524.16,4892.16,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-1005,ORD-2024-0401,24-11-2024,28-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,40,40,63,90,2520,0,0.0,2520.0,12,302.4,2822.4,Fulfilled,Cash on Delivery,Paid,
TXN-CP-1006,ORD-2024-0401,24-11-2024,27-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Outer Wear - Men,JK-OWM-018,Polo T-Shirt,Office & semi-formal demand,69,69,385,550,26565,0,0.0,26565.0,12,3187.8,29752.8,Fulfilled,Cash on Delivery,Paid,
TXN-CP-1007,ORD-2024-0401,24-11-2024,29-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Phone Call,Outer Wear - Women,JK-OWW-025,Track Pants - Women,Athleisure trend,59,59,406,580,23954,0,0.0,23954.0,12,2874.48,26828.48,Fulfilled,Cheque,Paid,
TXN-CP-1008,ORD-2024-0379,25-11-2024,28-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,82,82,63,90,5166,0,0.0,5166.0,12,619.92,5785.92,Fulfilled,Cash on Delivery,Paid,
TXN-CP-1009,ORD-2024-0379,25-11-2024,29-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Outer Wear - Men,JK-OWM-019,Track Pants,Athleisure & home wear trend,16,16,420,600,6720,0,0.0,6720.0,12,806.4,7526.4,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-1010,ORD-2024-0379,25-11-2024,29-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,82,82,280,400,22960,0,0.0,22960.0,12,2755.2,25715.2,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-1011,ORD-2024-0379,25-11-2024,30-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R02,Das Textiles,"Agartala, West Tripura",Fashion Store,Email,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,83,83,245,350,20335,5,1016.75,19318.25,12,2318.19,21636.44,Fulfilled,UPI / NEFT,Paid,
TXN-CP-1012,ORD-2024-0380,25-11-2024,26-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,WhatsApp Message,Kids Section,JK-KDS-028,Kids Panty - Girls,School season - parent bulk buy,39,39,70,100,2730,0,0.0,2730.0,12,327.6,3057.6,Fulfilled,Cheque,Paid,
TXN-CP-1013,ORD-2024-0380,25-11-2024,26-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,WhatsApp Message,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,64,64,105,150,6720,5,336.0,6384.0,12,766.08,7150.08,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-1014,ORD-2024-0380,25-11-2024,30-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R01,Debbarma Garments,"Agartala, West Tripura",General Store,WhatsApp Message,Inner Wear - Women,JK-IWW-013,Panty - Hipster,Youth fashion demand,65,65,126,180,8190,8,655.2,7534.8,12,904.18,8438.98,Fulfilled,UPI / NEFT,Paid,
TXN-CP-1015,ORD-2024-0393,25-11-2024,28-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Phone Call,Inner Wear - Women,JK-IWW-013,Panty - Hipster,Youth fashion demand,70,70,126,180,8820,0,0.0,8820.0,12,1058.4,9878.4,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-1016,ORD-2024-0393,25-11-2024,26-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Phone Call,Kids Section,JK-KDS-027,Kids Brief - Boys,School season - parent bulk buy,53,53,70,100,3710,5,185.5,3524.5,12,422.94,3947.44,Fulfilled,UPI / NEFT,Paid,
TXN-CP-1017,ORD-2024-0383,26-11-2024,30-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Inner Wear - Men,JK-IWM-003,Trunk - Regular,Daily wear essential,64,64,126,180,8064,0,0.0,8064.0,12,967.68,9031.68,Fulfilled,Credit - 15 Days,Paid,
TXN-CP-1018,ORD-2024-0383,26-11-2024,28-11-2024,November,Q4,Chirag Paul,"Agartala, Tripura",R04,Bhowmik Retail,"Agartala, West Tripura",Wholesale Retail,Written Order Form,Essentials,JK-ESS-034,Full Length Socks (Pk 3),Winter & formal occasion,114,114,105,150,11970,8,957.6,11012.4,12,1321.49,12333.89,Fulfilled,Credit - 30 Days,Paid,
TXN-CP-1019,ORD-2024-0410,01-12-2024,02-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,WhatsApp Message,Inner Wear - Women,JK-IWW-011,Bra - Sports,Women fitness & yoga trend,31,31,245,350,7595,0,0.0,7595.0,12,911.4,8506.4,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1020,ORD-2024-0410,01-12-2024,06-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,WhatsApp Message,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,147,147,63,90,9261,5,463.05,8797.95,12,1055.75,9853.7,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1021,ORD-2024-0410,01-12-2024,06-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,WhatsApp Message,Outer Wear - Women,JK-OWW-025,Track Pants - Women,Athleisure trend,82,82,406,580,33292,5,1664.6,31627.4,12,3795.29,35422.69,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1022,ORD-2024-0413,01-12-2024,05-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,In-Person Visit,Outer Wear - Women,JK-OWW-023,Leggings - Regular,Daily wear & fitness use,81,81,315,450,25515,3,765.45,24749.55,12,2969.95,27719.5,Fulfilled,Credit - 30 Days,Paid,Christmas & year-end demand
TXN-CP-1023,ORD-2024-0417,01-12-2024,03-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Email,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,147,147,350,500,51450,8,4116.0,47334.0,12,5680.08,53014.08,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1024,ORD-2024-0417,01-12-2024,02-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Email,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,100,100,266,380,26600,8,2128.0,24472.0,12,2936.64,27408.64,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1025,ORD-2024-0421,01-12-2024,Awaited,December,Q4,Chirag Paul,"Agartala, Tripura",R11,Majumdar Textiles,"Ambassa, Khowai",Textile Shop,Written Order Form,Essentials,JK-ESS-037,Cotton Face Mask (Pk 3),Health & hygiene awareness,99,0,63,90,0,10,0.0,0.0,12,0.0,0.0,Backordered,Credit - 15 Days,N/A,Item backordered - awaiting replenishment
TXN-CP-1026,ORD-2024-0422,02-12-2024,06-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Email,Kids Section,JK-KDS-030,Kids T-Shirt,Back-to-school & festive buying,18,18,154,220,2772,0,0.0,2772.0,12,332.64,3104.64,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1027,ORD-2024-0422,02-12-2024,04-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Email,Outer Wear - Men,JK-OWM-021,Jogger Pants,Youth athleisure trend,36,36,490,700,17640,0,0.0,17640.0,12,2116.8,19756.8,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1028,ORD-2024-0422,02-12-2024,05-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Email,Outer Wear - Men,JK-OWM-020,Sports Shorts,Summer & humid season demand,112,112,280,400,31360,0,0.0,31360.0,12,3763.2,35123.2,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1029,ORD-2024-0422,02-12-2024,07-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R07,Roy Fashion,"Dharmanagar, North Tripura",Fashion Store,Email,Inner Wear - Men,JK-IWM-007,Vest - Premium Cotton,Premium comfort seekers,141,141,140,200,19740,0,0.0,19740.0,12,2368.8,22108.8,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1030,ORD-2024-0424,04-12-2024,09-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,WhatsApp Message,Outer Wear - Women,JK-OWW-022,T-Shirt - Women,Casual wear - growing demand,112,112,266,380,29792,5,1489.6,28302.4,12,3396.29,31698.69,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1031,ORD-2024-0424,04-12-2024,09-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,WhatsApp Message,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,53,53,266,380,14098,5,704.9,13393.1,12,1607.17,15000.27,Fulfilled,Credit - 15 Days,Paid,Christmas & year-end demand
TXN-CP-1032,ORD-2024-0424,04-12-2024,07-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,WhatsApp Message,Outer Wear - Women,JK-OWW-024,Sports Leggings,Women fitness & yoga trend,30,30,455,650,13650,0,0.0,13650.0,12,1638.0,15288.0,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1033,ORD-2024-0437,05-12-2024,07-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Email,Kids Section,JK-KDS-031,Kids Track Pants,School sports & home wear,29,29,245,350,7105,5,355.25,6749.75,12,809.97,7559.72,Fulfilled,Credit - 15 Days,Paid,Christmas & year-end demand
TXN-CP-1034,ORD-2024-0437,05-12-2024,07-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Email,Essentials,JK-ESS-038,N95 Type Mask (Pack of 5),Health & pollution awareness,136,136,105,150,14280,0,0.0,14280.0,12,1713.6,15993.6,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1035,ORD-2024-0437,05-12-2024,06-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R08,Paul Garments,"Dharmanagar, North Tripura",General Store,Email,Inner Wear - Men,JK-IWM-008,Thermal Vest,Winter season - hill area demand,190,190,315,450,59850,3,1795.5,58054.5,12,6966.54,65021.04,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1036,ORD-2024-0444,05-12-2024,08-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Written Order Form,Inner Wear - Men,JK-IWM-004,Trunk - Premium,Consumer upgrade preference,44,44,182,260,8008,3,240.24,7767.76,12,932.13,8699.89,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1037,ORD-2024-0444,05-12-2024,10-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R05,Saha Clothings,"Udaipur, Gomati",General Store,Written Order Form,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,71,71,126,180,8946,3,268.38,8677.62,12,1041.31,9718.93,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1038,ORD-2024-0446,05-12-2024,07-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Outer Wear - Women,JK-OWW-022,T-Shirt - Women,Casual wear - growing demand,21,21,266,380,5586,0,0.0,5586.0,12,670.32,6256.32,Fulfilled,Credit - 15 Days,Paid,Christmas & year-end demand
TXN-CP-1039,ORD-2024-0446,05-12-2024,08-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-015,Thermal Set - Women,Winter season demand,277,277,525,750,145425,3,4362.75,141062.25,12,16927.47,157989.72,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1040,ORD-2024-0446,05-12-2024,09-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,83,83,84,120,6972,0,0.0,6972.0,12,836.64,7808.64,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1041,ORD-2024-0446,05-12-2024,10-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R12,Biswas Collections,"Khowai, Khowai",General Store,In-Person Visit,Kids Section,JK-KDS-032,Kids Thermal Set,Winter demand for children,277,277,350,500,96950,10,9695.0,87255.0,12,10470.6,97725.6,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1042,ORD-2024-0408,06-12-2024,10-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R15,Lodh Fashion,"Bishalgarh, Sipahijala",Fashion Store,In-Person Visit,Inner Wear - Men,JK-IWM-002,Brief - Premium,Consumer upgrade preference,126,126,154,220,19404,5,970.2,18433.8,12,2212.06,20645.86,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1043,ORD-2024-0428,07-12-2024,11-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,Phone Call,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,66,66,266,380,17556,3,526.68,17029.32,12,2043.52,19072.84,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1044,ORD-2024-0433,08-12-2024,12-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,In-Person Visit,Inner Wear - Women,JK-IWW-012,Panty - Regular,Daily wear essential - high volume,70,70,84,120,5880,0,0.0,5880.0,12,705.6,6585.6,Fulfilled,Credit - 30 Days,Paid,Christmas & year-end demand
TXN-CP-1045,ORD-2024-0433,08-12-2024,13-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,In-Person Visit,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,56,56,63,90,3528,0,0.0,3528.0,12,423.36,3951.36,Fulfilled,Cash on Delivery,Paid,Christmas & year-end demand
TXN-CP-1046,ORD-2024-0433,08-12-2024,10-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,In-Person Visit,Outer Wear - Women,JK-OWW-026,Sports Shorts - Women,Summer season demand,23,23,266,380,6118,0,0.0,6118.0,12,734.16,6852.16,Fulfilled,UPI / NEFT,Paid,Christmas & year-end demand
TXN-CP-1047,ORD-2024-0442,08-12-2024,13-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R10,Tripura Mart,"Kailashahar, Unakoti",Multi-brand Outlet,Written Order Form,Essentials,JK-ESS-033,Ankle Socks (Pack of 3),Daily wear - impulse purchase,154,154,84,120,12936,5,646.8,12289.2,12,1474.7,13763.9,Fulfilled,Credit - 30 Days,Paid,Christmas & year-end demand
TXN-CP-1048,ORD-2024-0452,09-12-2024,12-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Phone Call,Outer Wear - Men,JK-OWM-017,T-Shirt - V Neck,Casual daily wear,58,58,266,380,15428,8,1234.24,14193.76,12,1703.25,15897.01,Fulfilled,Credit - 30 Days,Partially Paid,Christmas & year-end demand
TXN-CP-1049,ORD-2024-0452,09-12-2024,12-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R09,Nath Stores,"Kailashahar, Unakoti",General Store,Phone Call,Essentials,JK-ESS-035,Sports Socks (Pack of 3),Sports & fitness demand,57,57,126,180,7182,0,0.0,7182.0,12,861.84,8043.84,Fulfilled,Credit - 30 Days,Paid,Christmas & year-end demand
TXN-CP-1050,ORD-2024-0454,09-12-2024,10-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R03,Chakraborty Stores,"Agartala, West Tripura",Multi-brand Outlet,Email,Kids Section,JK-KDS-029,Kids Vest,Daily wear essential,124,124,63,90,7812,0,0.0,7812.0,12,937.44,8749.44,Fulfilled,Credit - 30 Days,Paid,Christmas & year-end demand
TXN-CP-1051,ORD-2024-0430,10-12-2024,12-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,Phone Call,Inner Wear - Men,JK-IWM-004,Trunk - Premium,Consumer upgrade preference,57,57,182,260,10374,5,518.7,9855.3,12,1182.64,11037.94,Fulfilled,Cheque,Paid,Christmas & year-end demand
TXN-CP-1052,ORD-2024-0430,10-12-2024,15-12-2024,December,Q4,Chirag Paul,"Agartala, Tripura",R17,Jamatia Traders,"Longtharai Valley, Dhalai",Wholesale Retail,Phone Call,Inner Wear - Men,JK-IWM-009,Thermal Trouser,Winter season - hill area demand,257,257,350,500,89950,10,8995.0,80955.0,12,9714.6,90669.6,Fulfilled,Cheque,Paid,Christmas & year-end demand
